method,camera_frame,split,class_name,outcome,track_id,score,iou,source_mode
radar_bounded_crops,153,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,153,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,153,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,153,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,153,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,153,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,153,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,154,train,boat,tp,boat,0.7659717202186584,0.7246745812732863,prediction_jsonl
radar_bounded_crops,154,train,buoy,tp,b1,0.3167443871498108,0.862046136093154,prediction_jsonl
radar_bounded_crops,154,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,154,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,154,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,154,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,154,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,154,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,154,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,155,train,boat,tp,boat,0.7386614084243774,0.7097710089397913,prediction_jsonl
radar_bounded_crops,155,train,buoy,tp,b1,0.3196430802345276,0.8891578432461743,prediction_jsonl
radar_bounded_crops,155,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,155,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,155,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,155,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,155,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,155,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,155,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,156,train,boat,tp,boat,0.7953190207481384,0.8059186490968537,prediction_jsonl
radar_bounded_crops,156,train,buoy,tp,b1,0.33551129698753357,0.8628858967412962,prediction_jsonl
radar_bounded_crops,156,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,156,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,156,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,156,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,156,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,156,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,156,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,157,train,boat,tp,boat,0.7772205471992493,0.7449325037602336,prediction_jsonl
radar_bounded_crops,157,train,buoy,tp,b1,0.3194553554058075,0.8927677321316043,prediction_jsonl
radar_bounded_crops,157,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,157,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,157,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,157,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,157,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,157,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,157,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,158,train,boat,tp,boat,0.7610835433006287,0.7119616295893993,prediction_jsonl
radar_bounded_crops,158,train,buoy,tp,b1,0.2996096909046173,0.8815630929860121,prediction_jsonl
radar_bounded_crops,158,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,158,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,158,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,158,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,158,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,158,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,158,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,159,train,boat,tp,boat,0.7324385643005371,0.8221120166634351,prediction_jsonl
radar_bounded_crops,159,train,boat,fp,,0.2652246057987213,,prediction_jsonl
radar_bounded_crops,159,train,buoy,tp,b1,0.26715439558029175,0.7990989924419162,prediction_jsonl
radar_bounded_crops,159,train,buoy,fp,,0.1939990073442459,,prediction_jsonl
radar_bounded_crops,159,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,159,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,159,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,159,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,159,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,159,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,159,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,160,train,boat,tp,boat,0.7145341038703918,0.79667193367084,prediction_jsonl
radar_bounded_crops,160,train,boat,fp,,0.2523074448108673,,prediction_jsonl
radar_bounded_crops,160,train,buoy,tp,b1,0.24089296162128448,0.8149524965772629,prediction_jsonl
radar_bounded_crops,160,train,buoy,tp,b2,0.1944209337234497,0.7965975607993554,prediction_jsonl
radar_bounded_crops,160,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,160,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,160,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,160,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,160,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,160,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,161,train,boat,tp,boat,0.7279039025306702,0.8088070454355876,prediction_jsonl
radar_bounded_crops,161,train,boat,fp,,0.1950407326221466,,prediction_jsonl
radar_bounded_crops,161,train,buoy,tp,b1,0.25412100553512573,0.8346520823576684,prediction_jsonl
radar_bounded_crops,161,train,buoy,tp,b2,0.18107883632183075,0.6967511035379723,prediction_jsonl
radar_bounded_crops,161,train,buoy,fp,,0.19098304212093353,,prediction_jsonl
radar_bounded_crops,161,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,161,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,161,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,161,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,161,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,161,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,162,train,boat,tp,boat,0.7274720668792725,0.7428259604659553,prediction_jsonl
radar_bounded_crops,162,train,boat,fp,,0.22977972030639648,,prediction_jsonl
radar_bounded_crops,162,train,buoy,tp,b1,0.2304505705833435,0.8301851551029208,prediction_jsonl
radar_bounded_crops,162,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,162,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,162,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,162,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,162,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,162,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,162,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,163,train,boat,tp,boat,0.7183157205581665,0.7552863665517823,prediction_jsonl
radar_bounded_crops,163,train,boat,fp,,0.21748580038547516,,prediction_jsonl
radar_bounded_crops,163,train,buoy,tp,b1,0.26349303126335144,0.8346930026895567,prediction_jsonl
radar_bounded_crops,163,train,buoy,tp,b2,0.19003218412399292,0.7146677207815245,prediction_jsonl
radar_bounded_crops,163,train,buoy,fp,,0.20439006388187408,,prediction_jsonl
radar_bounded_crops,163,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,163,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,163,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,163,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,163,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,163,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,164,train,boat,tp,boat,0.7295365929603577,0.7046216204422955,prediction_jsonl
radar_bounded_crops,164,train,boat,fp,,0.1909421980381012,,prediction_jsonl
radar_bounded_crops,164,train,buoy,tp,b1,0.29122209548950195,0.8137748065797323,prediction_jsonl
radar_bounded_crops,164,train,buoy,fp,,0.22049331665039062,,prediction_jsonl
radar_bounded_crops,164,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,164,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,164,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,164,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,164,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,164,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,164,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,165,train,boat,tp,boat,0.7237855195999146,0.731720988105725,prediction_jsonl
radar_bounded_crops,165,train,boat,fp,,0.23188544809818268,,prediction_jsonl
radar_bounded_crops,165,train,buoy,tp,b1,0.29435229301452637,0.8141623183615648,prediction_jsonl
radar_bounded_crops,165,train,buoy,tp,b2,0.18123118579387665,0.7232868883740771,prediction_jsonl
radar_bounded_crops,165,train,buoy,fp,,0.22159157693386078,,prediction_jsonl
radar_bounded_crops,165,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,165,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,165,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,165,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,165,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,165,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,166,train,boat,tp,boat,0.7174124717712402,0.7721694202083063,prediction_jsonl
radar_bounded_crops,166,train,boat,fp,,0.20845864713191986,,prediction_jsonl
radar_bounded_crops,166,train,buoy,tp,b1,0.277132123708725,0.8193393795980128,prediction_jsonl
radar_bounded_crops,166,train,buoy,fp,,0.20710456371307373,,prediction_jsonl
radar_bounded_crops,166,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,166,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,166,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,166,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,166,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,166,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,166,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,167,train,boat,tp,boat,0.7257693409919739,0.8120629839417132,prediction_jsonl
radar_bounded_crops,167,train,boat,fp,,0.2378653734922409,,prediction_jsonl
radar_bounded_crops,167,train,buoy,tp,b1,0.24522684514522552,0.8028625884742411,prediction_jsonl
radar_bounded_crops,167,train,buoy,fp,,0.19329549372196198,,prediction_jsonl
radar_bounded_crops,167,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,167,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,167,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,167,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,167,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,167,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,167,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,168,train,boat,tp,boat,0.7290793657302856,0.8124080515758944,prediction_jsonl
radar_bounded_crops,168,train,boat,fp,,0.2736465036869049,,prediction_jsonl
radar_bounded_crops,168,train,buoy,tp,b1,0.26123228669166565,0.8217110642664949,prediction_jsonl
radar_bounded_crops,168,train,buoy,tp,b2,0.19702906906604767,0.7479690501668782,prediction_jsonl
radar_bounded_crops,168,train,buoy,fp,,0.2068192958831787,,prediction_jsonl
radar_bounded_crops,168,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,168,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,168,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,168,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,168,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,168,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,169,train,boat,tp,boat,0.7214629054069519,0.7159216478409512,prediction_jsonl
radar_bounded_crops,169,train,buoy,tp,b1,0.24516789615154266,0.8879818233459932,prediction_jsonl
radar_bounded_crops,169,train,buoy,tp,b2,0.18038545548915863,0.710763838196853,prediction_jsonl
radar_bounded_crops,169,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,169,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,169,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,169,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,169,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,169,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,170,train,boat,tp,boat,0.721169650554657,0.72389197386294,prediction_jsonl
radar_bounded_crops,170,train,buoy,tp,b1,0.24332697689533234,0.8682391928668838,prediction_jsonl
radar_bounded_crops,170,train,buoy,fp,,0.18213023245334625,,prediction_jsonl
radar_bounded_crops,170,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,170,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,170,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,170,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,170,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,170,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,170,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,171,train,boat,tp,boat,0.7273277044296265,0.748309625859771,prediction_jsonl
radar_bounded_crops,171,train,boat,fp,,0.20938558876514435,,prediction_jsonl
radar_bounded_crops,171,train,boat,fp,,0.1823752224445343,,prediction_jsonl
radar_bounded_crops,171,train,buoy,tp,b1,0.2265554964542389,0.8701085891686432,prediction_jsonl
radar_bounded_crops,171,train,buoy,fp,,0.18548010289669037,,prediction_jsonl
radar_bounded_crops,171,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,171,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,171,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,171,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,171,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,171,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,171,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,172,train,boat,tp,boat,0.7277676463127136,0.7808116560071895,prediction_jsonl
radar_bounded_crops,172,train,buoy,tp,b1,0.21592071652412415,0.863187513974557,prediction_jsonl
radar_bounded_crops,172,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,172,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,172,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,172,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,172,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,172,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,172,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,173,train,boat,tp,boat,0.7096697688102722,0.7490670597834397,prediction_jsonl
radar_bounded_crops,173,train,boat,fp,,0.20452849566936493,,prediction_jsonl
radar_bounded_crops,173,train,buoy,tp,b1,0.2140091210603714,0.8803659375918154,prediction_jsonl
radar_bounded_crops,173,train,buoy,fp,,0.1836709976196289,,prediction_jsonl
radar_bounded_crops,173,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,173,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,173,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,173,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,173,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,173,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,173,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,174,train,boat,tp,boat,0.7196739912033081,0.6997695059629276,prediction_jsonl
radar_bounded_crops,174,train,buoy,tp,b1,0.20512253046035767,0.8802820895939705,prediction_jsonl
radar_bounded_crops,174,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,174,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,174,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,174,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,174,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,174,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,174,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,175,train,boat,tp,boat,0.7265429496765137,0.7056151464403292,prediction_jsonl
radar_bounded_crops,175,train,buoy,tp,b1,0.22317682206630707,0.8809879587345288,prediction_jsonl
radar_bounded_crops,175,train,buoy,fp,,0.18626530468463898,,prediction_jsonl
radar_bounded_crops,175,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,175,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,175,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,175,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,175,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,175,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,175,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,176,train,boat,tp,boat,0.7072324752807617,0.7265521254921203,prediction_jsonl
radar_bounded_crops,176,train,buoy,tp,b1,0.21118053793907166,0.8912183958658044,prediction_jsonl
radar_bounded_crops,176,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,176,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,176,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,176,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,176,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,176,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,176,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,177,train,boat,tp,boat,0.7126321792602539,0.7269796006333501,prediction_jsonl
radar_bounded_crops,177,train,buoy,tp,b1,0.21558484435081482,0.8694884272733684,prediction_jsonl
radar_bounded_crops,177,train,buoy,fp,,0.186689093708992,,prediction_jsonl
radar_bounded_crops,177,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,177,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,177,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,177,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,177,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,177,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,177,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,178,train,boat,tp,boat,0.7238406538963318,0.7351056518178937,prediction_jsonl
radar_bounded_crops,178,train,buoy,tp,b1,0.22775128483772278,0.8652482667055715,prediction_jsonl
radar_bounded_crops,178,train,buoy,fp,,0.18402992188930511,,prediction_jsonl
radar_bounded_crops,178,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,178,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,178,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,178,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,178,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,178,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,178,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,179,train,boat,tp,boat,0.7220029234886169,0.7761488360064221,prediction_jsonl
radar_bounded_crops,179,train,boat,fp,,0.24095867574214935,,prediction_jsonl
radar_bounded_crops,179,train,buoy,tp,b1,0.2680543065071106,0.8487039044272721,prediction_jsonl
radar_bounded_crops,179,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,179,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,179,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,179,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,179,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,179,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,179,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,180,train,boat,tp,boat,0.7312207221984863,0.8139299309728589,prediction_jsonl
radar_bounded_crops,180,train,boat,fp,,0.21532294154167175,,prediction_jsonl
radar_bounded_crops,180,train,buoy,tp,b1,0.27800285816192627,0.8658904795785318,prediction_jsonl
radar_bounded_crops,180,train,buoy,fn,b2,,,prediction_jsonl
radar_bounded_crops,180,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,180,train,buoy,fn,b4,,,prediction_jsonl
radar_bounded_crops,180,train,buoy,fn,b5,,,prediction_jsonl
radar_bounded_crops,180,train,buoy,fn,b6,,,prediction_jsonl
radar_bounded_crops,180,train,buoy,fn,b7,,,prediction_jsonl
radar_bounded_crops,180,train,buoy,fn,b8,,,prediction_jsonl
radar_bounded_crops,181,train,boat,tp,boat,0.7200383543968201,0.7478933671601543,prediction_jsonl
radar_bounded_crops,181,train,buoy,tp,b1,0.26868149638175964,0.8621319080582845,prediction_jsonl
radar_bounded_crops,181,train,buoy,tp,b2,0.18202880024909973,0.7645096985702052,prediction_jsonl
radar_bounded_crops,181,train,buoy,fn,b3,,,prediction_jsonl
radar_bounded_crops,181,train,buoy,fn,b4,,,prediction_jsonl
